lead_time,total_nights,adults,children,babies,adr,room_price_total,booking_changes,days_in_waiting_list,total_of_special_requests,previous_cancellations,previous_bookings_not_canceled,hotel,is_repeated_guest,Cụm,Tên Cụm,adr_adj,room_price_total_adj,total_nights_adj,Cụm_Chi_Tiết
205,3,2,0.0,0,125.0,330.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,62.5,165.0,1.5,0
39,5,2,0.0,0,108.0,475.2000000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,54.0,237.60000000000005,2.5,2
57,8,2,0.0,0,99.45,795.6,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,49.725,397.8,4.0,1
1,6,2,0.0,0,147.67,779.6976,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,73.835,389.8488,3.0,1
224,3,2,0.0,0,97.75,205.275,0,0,0,0,0,City Hotel,True,2,Khách chi tiêu cao,48.875,102.6375,1.5,0
66,5,2,0.0,0,170.9,751.96,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,85.45,375.98,2.5,1
49,7,2,0.0,0,77.39,541.73,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,38.695,270.865,3.5,2
65,5,2,0.0,0,96.2,423.28,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,48.1,211.64,2.5,2
54,5,2,0.0,0,118.2,520.08,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,59.1,260.04,2.5,0
32,5,2,0.0,0,167.0,734.8000000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,83.5,367.40000000000003,2.5,1
38,7,2,0.0,0,83.57,514.7911999999999,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,41.785,257.39559999999994,3.5,2
33,5,2,0.0,0,97.0,426.8,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,48.5,213.4,2.5,2
38,5,2,0.0,0,119.0,523.6,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,59.5,261.8,2.5,0
67,5,2,0.0,0,103.14,453.816,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,51.57,226.908,2.5,2
57,7,2,0.0,0,72.47,446.4152,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,36.235,223.2076,3.5,2
72,6,2,0.0,0,128.22,677.0016,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,64.11,338.5008,3.0,1
103,4,2,0.0,0,117.25,412.72,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,58.625,206.36,2.0,0
103,4,2,0.0,0,143.5,505.12,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,71.75,252.56,2.0,0
103,4,2,0.0,0,132.25,465.52,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,66.125,232.76,2.0,0
49,5,2,0.0,0,145.61,509.6350000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,72.805,254.81750000000005,2.5,0
59,5,2,0.0,0,86.41,380.204,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,43.205,190.102,2.5,2
58,6,2,0.0,0,78.53,414.6384000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,39.265,207.31920000000005,3.0,2
72,6,2,0.0,0,173.39,915.4992,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,86.695,457.7496,3.0,1
71,5,2,0.0,0,112.58,495.352,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,56.29,247.676,2.5,0
81,4,2,0.0,0,110.8,390.016,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,55.4,195.008,2.0,0
81,4,2,0.0,0,110.8,390.016,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,55.4,195.008,2.0,0
60,5,2,0.0,0,98.21,432.124,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,49.105,216.062,2.5,0
75,7,2,0.0,0,113.81,701.0696,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,56.905,350.5348,3.5,1
57,8,2,0.0,0,76.2,536.448,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,38.1,268.224,4.0,2
27,4,2,0.0,0,129.5,455.84,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,64.75,227.92,2.0,0
57,6,2,0.0,0,103.62,621.72,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,51.81,310.86,3.0,2
83,5,2,0.0,0,80.5,354.20000000000005,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,40.25,177.10000000000002,2.5,2
49,7,2,0.0,0,91.44,563.2704,0,0,0,0,0,City Hotel,True,2,Khách chi tiêu cao,45.72,281.6352,3.5,2
66,5,2,0.0,0,111.92,492.448,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,55.96,246.224,2.5,0
228,4,2,0.0,0,107.0,376.64,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,53.5,188.32,2.0,0
29,6,2,0.0,0,84.67,447.0576,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,42.335,223.5288,3.0,2
69,7,2,0.0,0,92.43,569.3688000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,46.215,284.68440000000004,3.5,2
57,10,2,0.0,0,113.85,1001.88,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,56.925,500.94,5.0,1
45,4,2,0.0,0,159.08,636.32,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,79.54,318.16,2.0,0
104,6,2,0.0,0,55.19,291.4032,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,27.595,145.7016,3.0,2
77,6,2,0.0,0,100.97,533.1216,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,50.485,266.5608,3.0,2
25,5,2,0.0,0,91.0,400.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,45.5,200.2,2.5,2
82,8,2,0.0,0,77.5,545.6,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,38.75,272.8,4.0,2
66,4,2,0.0,0,106.0,373.12,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,53.0,186.56,2.0,0
91,7,2,0.0,0,43.43,267.52880000000005,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,21.715,133.76440000000002,3.5,2
21,6,2,0.0,0,92.0,386.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,46.0,193.2,3.0,2
41,6,2,0.0,0,86.07,454.4495999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,43.035,227.22479999999996,3.0,2
48,7,2,0.0,0,84.45,520.212,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,42.225,260.106,3.5,2
1,4,2,0.0,0,180.0,633.6,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,90.0,316.8,2.0,0
9,6,2,0.0,0,83.0,438.24,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,41.5,219.12,3.0,2
1,8,2,0.0,0,82.45,580.448,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,41.225,290.224,4.0,2
1,6,2,0.0,0,90.33,476.9424,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,45.165,238.4712,3.0,2
9,8,2,0.0,0,61.5,432.96,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,30.75,216.48,4.0,2
103,4,2,0.0,0,124.75,439.12,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,62.375,219.56,2.0,0
105,5,2,0.0,0,84.0,369.6,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,42.0,184.8,2.5,2
5,7,2,0.0,0,88.12,542.8192,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,44.06,271.4096,3.5,2
5,4,2,0.0,0,130.0,457.6,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,65.0,228.8,2.0,0
17,6,2,0.0,0,89.3,471.504,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,44.65,235.752,3.0,2
70,7,2,0.0,0,52.0,320.32,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,26.0,160.16,3.5,2
31,7,2,0.0,0,84.03,517.6247999999999,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,42.015,258.81239999999997,3.5,2
85,5,2,0.0,0,71.0,312.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,35.5,156.2,2.5,2
4,3,2,0.0,0,198.0,415.8,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,99.0,207.9,1.5,0
1,6,2,0.0,0,90.0,540.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,45.0,270.0,3.0,2
15,7,2,0.0,0,65.2,456.4,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,32.6,228.2,3.5,2
1,6,2,0.0,0,106.0,559.6800000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,53.0,279.84000000000003,3.0,2
128,7,2,0.0,0,43.43,267.52880000000005,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,21.715,133.76440000000002,3.5,2
2,5,2,0.0,0,133.6,587.84,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,66.8,293.92,2.5,0
29,7,2,0.0,0,81.54,502.2864,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,40.77,251.1432,3.5,2
32,5,2,0.0,0,152.3,670.12,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,76.15,335.06,2.5,1
14,7,2,0.0,0,81.0,567.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,40.5,283.5,3.5,2
18,3,2,0.0,0,171.0,451.44,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,85.5,225.72,1.5,0
76,7,2,0.0,0,41.0,252.56,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,20.5,126.28,3.5,2
77,6,2,0.0,0,69.84,368.7552,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,34.92,184.3776,3.0,2
9,8,2,0.0,0,62.58,500.64,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,31.29,250.32,4.0,2
2,6,2,0.0,0,80.67,484.02,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,40.335,242.01,3.0,2
2,6,2,0.0,0,93.0,491.04,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,46.5,245.52,3.0,2
1,6,2,0.0,0,79.0,474.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,39.5,237.0,3.0,2
13,8,2,0.0,0,173.0,1217.92,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,86.5,608.96,4.0,1
3,4,2,0.0,0,147.0,411.6,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,73.5,205.8,2.0,0
35,6,2,0.0,0,78.3,413.424,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,39.15,206.712,3.0,2
18,8,2,0.0,0,79.88,562.3552,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,39.94,281.1776,4.0,2
21,6,2,0.0,0,93.0,491.04,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,46.5,245.52,3.0,2
111,5,2,0.0,0,87.0,382.8,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,43.5,191.4,2.5,2
22,6,2,0.0,0,108.5,572.88,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,54.25,286.44,3.0,2
22,6,2,0.0,0,91.0,480.48,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,45.5,240.24,3.0,2
147,5,2,0.0,0,85.0,374.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,42.5,187.0,2.5,2
13,6,2,0.0,0,91.0,480.48,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,45.5,240.24,3.0,2
14,7,2,0.0,0,139.0,856.24,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,69.5,428.12,3.5,1
16,4,2,0.0,0,168.0,591.36,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,84.0,295.68,2.0,0
88,8,2,0.0,0,58.68,413.1072,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,29.34,206.5536,4.0,2
37,6,2,0.0,0,79.8,421.3440000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,39.9,210.67200000000005,3.0,2
2,7,2,0.0,0,55.74,343.3584,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,27.87,171.6792,3.5,2
11,7,2,0.0,0,79.0,486.64,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,39.5,243.32,3.5,2
6,8,2,0.0,0,102.55,721.952,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,51.275,360.976,4.0,1
19,5,2,0.0,0,130.0,572.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,65.0,286.0,2.5,0
4,6,2,0.0,0,106.0,559.6800000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,53.0,279.84000000000003,3.0,2
7,4,2,0.0,0,137.0,482.24,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,68.5,241.12,2.0,0
19,7,2,0.0,0,130.0,800.8000000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,65.0,400.40000000000003,3.5,1
22,7,2,0.0,0,100.0,616.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,50.0,308.0,3.5,2
74,5,2,0.0,0,112.0,492.8,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,56.0,246.4,2.5,0
68,7,2,0.0,0,43.43,267.52880000000005,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,21.715,133.76440000000002,3.5,2
41,5,2,0.0,0,139.5,613.8000000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,69.75,306.90000000000003,2.5,0
45,6,2,0.0,0,65.75,347.16,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,32.875,173.58,3.0,2
17,4,2,0.0,0,171.0,601.92,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,85.5,300.96,2.0,0
44,7,2,0.0,0,66.29,464.03,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,33.145,232.015,3.5,2
12,4,2,0.0,0,184.0,515.1999999999999,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,92.0,257.59999999999997,2.0,0
12,4,2,0.0,0,158.5,443.8,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,79.25,221.9,2.0,0
27,4,2,0.0,0,129.5,455.84,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,64.75,227.92,2.0,0
9,4,2,0.0,0,182.0,640.64,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,91.0,320.32,2.0,0
5,8,2,0.0,0,67.05,472.032,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,33.525,236.016,4.0,2
34,7,2,0.0,0,80.04,493.04640000000006,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,40.02,246.52320000000003,3.5,2
43,5,2,0.0,0,152.05,669.02,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,76.025,334.51,2.5,1
98,6,2,0.0,0,50.33,265.7424,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,25.165,132.8712,3.0,2
158,4,2,0.0,0,93.0,327.36,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,46.5,163.68,2.0,0
115,5,2,0.0,0,76.0,334.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,38.0,167.2,2.5,2
115,5,2,0.0,0,76.0,334.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,38.0,167.2,2.5,2
115,5,2,0.0,0,76.0,334.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,38.0,167.2,2.5,2
115,5,2,0.0,0,76.0,334.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,38.0,167.2,2.5,2
115,5,2,0.0,0,75.0,330.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,37.5,165.0,2.5,2
115,5,2,0.0,0,76.0,334.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,38.0,167.2,2.5,2
115,5,2,0.0,0,75.0,330.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,37.5,165.0,2.5,2
115,5,2,0.0,0,75.0,330.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,37.5,165.0,2.5,2
16,5,2,0.0,0,148.0,518.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,74.0,259.0,2.5,0
114,6,2,0.0,0,85.0,448.8,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,42.5,224.4,3.0,2
5,5,2,0.0,0,120.6,530.64,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,60.3,265.32,2.5,0
13,5,2,0.0,0,118.0,519.2,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,59.0,259.6,2.5,0
53,6,2,0.0,0,61.5,324.72,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,30.75,162.36,3.0,2
27,5,2,0.0,0,130.92,576.048,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,65.46,288.024,2.5,0
3,4,2,0.0,0,183.0,644.16,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,91.5,322.08,2.0,1
3,4,2,0.0,0,189.75,667.92,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,94.875,333.96,2.0,0
4,6,2,0.0,0,80.2,423.456,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,40.1,211.728,3.0,2
3,3,2,0.0,0,183.0,483.12,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,91.5,241.56,1.5,0
115,6,2,0.0,0,102.33,540.3024,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,51.165,270.1512,3.0,2
10,5,2,0.0,0,118.8,522.72,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,59.4,261.36,2.5,0
6,7,2,0.0,0,80.2,494.032,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,40.1,247.016,3.5,2
41,7,2,0.0,0,66.29,408.3464000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,33.145,204.17320000000004,3.5,2
31,4,2,0.0,0,117.3,412.896,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,58.65,206.448,2.0,0
116,8,2,0.0,0,90.38,636.2751999999999,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,45.19,318.13759999999996,4.0,2
6,7,2,0.0,0,70.0,431.2,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,35.0,215.6,3.5,2
46,5,2,0.0,0,103.0,360.5,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,51.5,180.25,2.5,0
0,8,2,0.0,0,75.65,532.576,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,37.825,266.288,4.0,2
18,7,2,0.0,0,61.15,376.684,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,30.575,188.342,3.5,2
84,6,2,0.0,0,50.33,265.7424,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,25.165,132.8712,3.0,2
108,4,2,0.0,0,106.0,373.12,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,53.0,186.56,2.0,0
122,4,2,0.0,0,106.0,373.12,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,53.0,186.56,2.0,0
49,7,2,0.0,0,65.0,400.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,32.5,200.2,3.5,2
92,7,2,0.0,0,52.0,320.32,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,26.0,160.16,3.5,2
0,6,2,0.0,0,97.0,582.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,48.5,291.0,3.0,2
116,7,2,0.0,0,57.0,351.12,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,28.5,175.56,3.5,2
13,5,2,0.0,0,96.6,425.04,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,48.3,212.52,2.5,2
44,8,2,0.0,0,59.95,422.048,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,29.975,211.024,4.0,2
20,4,2,0.0,0,129.5,455.84,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,64.75,227.92,2.0,0
162,5,2,0.0,0,62.0,272.8,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,31.0,136.4,2.5,2
28,4,2,0.0,0,120.65,424.6880000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,60.325,212.34400000000005,2.0,0
55,8,2,0.0,0,84.2,592.768,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,42.1,296.384,4.0,2
3,6,2,0.0,0,114.67,605.4576,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,57.335,302.7288,3.0,2
18,5,2,0.0,0,116.8,513.92,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,58.4,256.96,2.5,0
28,7,2,0.0,0,74.08,456.3328,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,37.04,228.1664,3.5,2
7,7,2,0.0,0,71.7,441.672,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,35.85,220.836,3.5,2
41,7,2,0.0,0,71.41,499.87,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,35.705,249.935,3.5,2
31,5,2,0.0,0,95.4,419.7600000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,47.7,209.88000000000005,2.5,2
33,10,2,0.0,0,64.46,567.2479999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,32.23,283.62399999999997,5.0,2
35,7,2,0.0,0,71.1,437.976,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,35.55,218.988,3.5,2
39,5,2,0.0,0,136.08,476.28,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,68.04,238.14,2.5,0
8,7,2,0.0,0,72.0,443.52,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,36.0,221.76,3.5,2
46,6,2,0.0,0,77.35,408.408,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,38.675,204.204,3.0,2
29,6,2,0.0,0,100.33,529.7424000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,50.165,264.87120000000004,3.0,2
38,7,2,0.0,0,81.9,504.504,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,40.95,252.252,3.5,2
6,5,2,0.0,0,118.0,519.2,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,59.0,259.6,2.5,0
42,7,2,0.0,0,127.79,626.171,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,63.895,313.0855,3.5,1
40,5,2,0.0,0,98.82,434.808,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,49.41,217.404,2.5,2
34,5,2,0.0,0,165.6,579.5999999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,82.8,289.79999999999995,2.5,0
34,5,2,0.0,0,129.6,453.5999999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,64.8,226.79999999999995,2.5,0
4,4,2,0.0,0,149.0,524.48,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,74.5,262.24,2.0,0
6,7,2,0.0,0,107.0,659.12,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,53.5,329.56,3.5,1
124,6,2,0.0,0,46.67,246.4176,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,23.335,123.2088,3.0,2
124,6,2,0.0,0,48.33,255.1824,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,24.165,127.5912,3.0,2
53,7,2,0.0,0,83.92,516.9472,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,41.96,258.4736,3.5,2
53,7,2,0.0,0,83.92,516.9472,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,41.96,258.4736,3.5,2
49,5,2,0.0,0,97.92,430.848,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,48.96,215.424,2.5,2
17,4,2,0.0,0,126.0,443.52,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,63.0,221.76,2.0,0
61,3,2,0.0,0,171.0,451.44,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,85.5,225.72,1.5,0
23,6,2,0.0,0,68.0,359.04,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,34.0,179.52,3.0,2
51,6,2,0.0,0,71.22,376.0416,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,35.61,188.0208,3.0,2
157,5,2,0.0,0,90.0,396.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,45.0,198.0,2.5,2
31,7,2,0.0,0,63.0,388.08,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,31.5,194.04,3.5,2
6,4,2,0.0,0,174.0,612.48,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,87.0,306.24,2.0,0
20,5,2,0.0,0,128.2,564.0799999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,64.1,282.03999999999996,2.5,0
20,5,2,0.0,0,122.2,537.6800000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,61.1,268.84000000000003,2.5,0
51,5,2,0.0,0,88.2,388.08,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,44.1,194.04,2.5,2
44,5,2,0.0,0,107.5,473.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,53.75,236.5,2.5,2
69,5,2,0.0,0,90.95,400.18,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,45.475,200.09,2.5,2
151,5,2,0.0,0,59.5,261.8,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,29.75,130.9,2.5,2
59,7,2,0.0,0,59.5,366.52,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,29.75,183.26,3.5,2
0,4,2,0.0,0,165.0,580.8,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,82.5,290.4,2.0,0
131,5,2,0.0,0,59.5,261.8,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,29.75,130.9,2.5,2
0,5,2,0.0,0,124.2,546.48,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,62.1,273.24,2.5,0
2,5,2,0.0,0,130.0,572.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,65.0,286.0,2.5,0
49,6,2,0.0,0,106.25,561.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,53.125,280.5,3.0,2
48,5,2,0.0,0,93.5,411.4,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,46.75,205.7,2.5,2
68,5,2,0.0,0,99.45,437.58,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,49.725,218.79,2.5,2
56,5,2,0.0,0,133.1,585.64,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,66.55,292.82,2.5,0
2,6,2,0.0,0,85.0,448.8,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,42.5,224.4,3.0,2
134,4,2,0.0,0,87.13,306.6976,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,43.565,153.3488,2.0,0
5,5,2,0.0,0,107.0,535.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,53.5,267.5,2.5,2
