lead_time,total_nights,adults,children,babies,adr,room_price_total,booking_changes,days_in_waiting_list,total_of_special_requests,previous_cancellations,previous_bookings_not_canceled,hotel,is_repeated_guest,Cụm,Tên Cụm
1,1,2,0.0,0,89.0,78.32000000000001,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
7,2,2,0.0,0,89.0,156.64000000000001,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
15,1,2,0.0,0,89.0,78.32000000000001,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
22,1,2,0.0,0,89.0,78.32000000000001,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
6,2,2,0.0,0,89.0,156.64000000000001,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
8,1,2,0.0,0,104.0,91.52,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
16,1,2,0.0,0,104.0,91.52,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
0,1,2,0.0,0,95.0,83.6,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
23,1,2,0.0,0,104.0,91.52,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
30,1,2,0.0,0,104.0,91.52,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
37,1,2,0.0,0,104.0,91.52,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
7,1,2,0.0,0,142.65,125.53200000000001,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
20,1,2,0.0,0,119.0,104.72,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
27,2,2,0.0,0,104.0,183.04,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
3,1,2,0.0,0,104.0,91.52,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
8,1,2,0.0,0,104.0,91.52,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
44,1,2,0.0,0,89.0,78.32000000000001,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
50,2,2,0.0,0,89.0,156.64000000000001,0,0,0,0,0,City Hotel,True,0,Khách chi tiêu thấp
6,3,2,0.0,0,85.0,255.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
32,4,2,0.0,0,92.83,326.7616,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
0,1,2,0.0,0,90.71,90.71,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
0,1,2,0.0,0,152.0,133.76,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
88,5,2,0.0,0,75.0,330.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
65,4,2,0.0,0,119.85,421.87199999999996,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
21,4,2,0.0,0,114.0,456.0,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
109,5,2,0.0,0,90.96,400.224,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
120,1,2,0.0,0,72.76,72.76,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
114,3,2,0.0,0,136.0,359.04,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
71,3,2,0.0,0,126.0,264.59999999999997,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
71,3,2,0.0,0,126.0,264.59999999999997,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
1,1,2,0.0,0,129.0,129.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
24,5,2,0.0,0,95.0,418.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
71,3,2,0.0,0,98.0,205.79999999999998,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
71,3,2,0.0,0,98.0,205.79999999999998,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
68,3,2,0.0,0,135.9,358.776,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
1,4,2,0.0,0,103.71,365.0592,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
111,4,2,0.0,0,102.75,411.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
0,1,2,0.0,0,85.93,85.93,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
111,4,2,0.0,0,93.75,375.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
6,1,2,0.0,0,129.0,113.52,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
90,3,2,0.0,0,75.0,198.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
0,1,2,0.0,0,141.0,124.08,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
161,4,2,0.0,0,72.07,253.68639999999996,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
66,5,2,0.0,0,119.85,527.3399999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
1,1,2,0.0,0,85.0,85.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
3,1,2,0.0,0,143.1,125.928,0,0,0,0,0,City Hotel,True,0,Khách chi tiêu thấp
32,1,2,0.0,0,149.4,131.472,0,0,1,0,0,City Hotel,True,1,Khách chi tiêu trung bình
32,2,2,0.0,0,125.1,250.2,0,0,1,0,0,City Hotel,True,1,Khách chi tiêu trung bình
0,1,2,0.0,0,150.0,150.0,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
17,1,2,0.0,0,95.0,95.0,0,0,0,0,0,City Hotel,True,0,Khách chi tiêu thấp
0,1,2,0.0,0,80.0,80.0,0,0,0,0,0,City Hotel,True,0,Khách chi tiêu thấp
3,1,2,0.0,0,88.0,88.0,0,0,1,0,0,City Hotel,True,0,Khách chi tiêu thấp
0,1,2,0.0,0,88.0,88.0,0,0,0,0,0,City Hotel,True,0,Khách chi tiêu thấp
1,1,2,0.0,0,88.0,88.0,0,0,0,0,0,City Hotel,True,0,Khách chi tiêu thấp
6,1,2,0.0,0,88.0,88.0,0,0,2,0,0,City Hotel,True,1,Khách chi tiêu trung bình
0,1,2,0.0,0,70.2,70.2,0,0,0,0,0,City Hotel,True,0,Khách chi tiêu thấp
0,1,2,0.0,0,98.0,98.0,0,0,0,0,0,City Hotel,True,0,Khách chi tiêu thấp
1,1,2,0.0,0,98.0,98.0,0,0,1,0,0,City Hotel,True,0,Khách chi tiêu thấp
4,1,2,0.0,0,150.0,132.0,0,0,1,0,0,City Hotel,True,1,Khách chi tiêu trung bình
1,3,2,0.0,0,98.56,260.1984,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
0,1,2,0.0,0,139.0,122.32000000000001,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
0,1,2,0.0,0,139.0,122.32000000000001,0,0,0,0,0,City Hotel,True,0,Khách chi tiêu thấp
25,3,2,0.0,0,129.0,387.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
30,2,2,0.0,0,116.1,232.2,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
25,3,2,0.0,0,129.0,387.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
0,3,2,0.0,0,108.8,287.23199999999997,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
25,3,2,0.0,0,129.0,387.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
56,4,2,0.0,0,85.5,300.96,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
90,5,2,0.0,0,90.0,314.99999999999994,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
0,1,2,0.0,0,129.0,113.52,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
48,6,2,0.0,0,119.85,632.808,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
64,4,2,0.0,0,150.45,529.584,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
71,6,2,0.0,0,132.6,700.128,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
71,6,2,0.0,0,132.6,700.128,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
9,2,2,0.0,0,130.0,228.8,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
9,2,2,0.0,0,130.0,228.8,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
0,2,2,0.0,0,192.0,337.92,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
21,4,2,0.0,0,126.0,443.52,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
1,3,2,0.0,0,95.0,250.79999999999998,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
18,3,2,0.0,0,146.0,385.43999999999994,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
10,4,2,0.0,0,141.0,496.32,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
18,3,2,0.0,0,146.0,385.43999999999994,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
87,5,2,0.0,0,75.0,330.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
66,4,2,0.0,0,152.15,426.02,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
0,3,2,0.0,0,108.8,287.23199999999997,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
7,1,2,0.0,0,110.0,96.8,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
9,4,2,0.0,0,179.0,501.2,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
65,4,2,0.0,0,119.85,421.87199999999996,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
9,2,2,0.0,0,130.0,228.8,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
0,1,2,0.0,0,139.0,122.32000000000001,0,0,0,0,0,City Hotel,True,0,Khách chi tiêu thấp
191,2,2,0.0,0,80.75,142.12,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
88,3,2,0.0,0,143.1,377.784,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
2,6,2,0.0,0,119.67,631.8576,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
77,4,2,0.0,0,132.6,466.752,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
2,1,2,0.0,0,129.0,129.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
28,3,2,0.0,0,96.02,288.06,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
13,3,2,0.0,0,161.66,426.78239999999994,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
39,2,2,0.0,0,116.1,204.33599999999998,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
69,5,2,0.0,0,135.15,594.66,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
29,5,2,0.0,0,143.52,631.488,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
117,4,2,0.0,0,83.64,294.4128,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
42,2,2,0.0,0,116.1,204.33599999999998,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
33,5,2,0.0,0,97.71,429.924,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
42,2,2,0.0,0,168.3,296.208,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
122,2,2,0.0,0,105.3,185.328,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
8,2,2,0.0,0,95.0,167.2,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
64,4,2,0.0,0,85.0,340.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
93,3,2,0.0,0,105.0,220.5,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
9,4,2,0.0,0,148.5,522.72,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
41,4,2,0.0,0,101.52,357.3504,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
91,3,2,0.0,0,75.0,198.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
36,3,2,0.0,0,126.9,335.016,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
85,1,2,0.0,0,125.1,125.1,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
47,3,2,0.0,0,116.1,348.29999999999995,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
49,5,2,0.0,0,170.1,595.3499999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
0,3,2,0.0,0,150.0,396.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
48,3,2,0.0,0,116.1,306.50399999999996,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
37,1,2,0.0,0,116.1,116.1,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
7,1,2,0.0,0,98.1,86.32799999999999,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
88,5,2,0.0,0,105.0,367.5,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
86,4,2,0.0,0,132.6,466.752,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
1,1,2,0.0,0,129.0,129.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
37,1,2,0.0,0,116.1,116.1,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
67,3,2,0.0,0,161.1,338.30999999999995,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
1,1,2,0.0,0,98.1,86.32799999999999,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
69,4,2,0.0,0,92.28,324.8256,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
91,4,2,0.0,0,75.0,264.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
12,4,2,0.0,0,104.0,366.08,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
0,2,2,0.0,0,90.0,158.4,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
88,2,2,0.0,0,121.5,213.84,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
61,1,2,0.0,0,126.9,111.67200000000001,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
56,2,2,0.0,0,140.4,247.104,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
122,4,2,0.0,0,94.35,377.4,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
118,4,2,0.0,0,109.65,385.968,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
94,4,2,0.0,0,106.08,373.4016,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
0,1,2,0.0,0,129.0,129.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
122,3,2,0.0,0,121.5,320.76,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
122,3,2,0.0,0,153.0,403.9200000000001,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
91,3,2,0.0,0,80.75,213.18,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
20,4,2,0.0,0,95.0,334.4,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
24,1,2,0.0,0,95.0,83.6,0,0,1,0,0,City Hotel,False,0,Khách chi tiêu thấp
36,4,2,0.0,0,126.9,446.68800000000005,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
31,2,2,0.0,0,105.3,185.328,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
81,3,2,0.0,0,143.1,377.784,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
115,2,2,0.0,0,126.9,223.34400000000002,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
47,4,2,0.0,0,92.28,324.8256,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
0,1,2,0.0,0,98.1,86.32799999999999,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
76,3,2,0.0,0,140.4,370.656,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
66,4,2,0.0,0,119.85,421.87199999999996,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
10,3,2,0.0,0,159.2,420.288,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
2,1,2,0.0,0,80.0,70.4,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
76,3,2,0.0,0,140.4,370.656,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
14,3,2,0.0,0,186.0,491.04,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
80,2,2,0.0,0,126.9,223.34400000000002,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
48,5,2,0.0,0,140.4,617.76,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
181,4,2,0.0,0,117.73,414.4096,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
51,4,2,0.0,0,187.85,661.232,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
47,4,2,0.0,0,92.28,324.8256,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
22,2,2,0.0,0,92.5,162.8,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
51,4,2,0.0,0,154.88,545.1776,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
0,1,2,0.0,0,0.0,0.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
24,4,2,0.0,0,135.0,475.2,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
22,5,2,0.0,0,142.2,625.68,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
76,3,2,0.0,0,159.3,420.552,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
89,4,2,0.0,0,119.85,421.87199999999996,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
0,1,2,0.0,0,177.0,155.76,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
24,3,2,0.0,0,99.33,297.99,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
4,1,2,0.0,0,141.0,124.08,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
56,2,2,0.0,0,140.4,247.104,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
73,1,2,0.0,0,126.9,111.67200000000001,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
58,2,2,0.0,0,159.3,280.368,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
110,2,2,0.0,0,121.59,213.9984,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
230,4,2,0.0,0,83.78,294.9056,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
102,3,2,0.0,0,105.0,277.20000000000005,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
124,3,2,0.0,0,117.1,309.144,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
124,3,2,0.0,0,110.1,290.664,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
124,3,2,0.0,0,117.1,309.144,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
56,3,2,0.0,0,116.1,348.29999999999995,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
52,3,2,0.0,0,116.1,348.29999999999995,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
120,4,2,0.0,0,140.59,494.8768,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
196,4,2,0.0,0,80.75,284.24,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
36,3,2,0.0,0,116.1,348.29999999999995,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
56,3,2,0.0,0,116.1,348.29999999999995,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
57,5,2,0.0,0,119.85,527.3399999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
38,3,2,0.0,0,127.39,336.3096,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
39,3,2,0.0,0,127.39,336.3096,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
56,3,2,0.0,0,116.1,348.29999999999995,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
76,4,2,0.0,0,131.26,462.0352,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
196,4,2,0.0,0,80.75,284.24,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
196,4,2,0.0,0,80.75,284.24,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
191,5,2,0.0,0,100.3,441.32,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
196,4,2,0.0,0,80.75,284.24,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
196,4,2,0.0,0,80.75,284.24,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
116,3,2,0.0,0,117.9,311.25600000000003,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
55,3,2,0.0,0,159.3,420.552,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
13,2,2,0.0,0,186.0,327.36,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
189,4,2,0.0,0,90.1,317.152,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
116,4,2,0.0,0,109.65,385.968,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
129,3,2,0.0,0,80.75,213.18,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
94,3,2,0.0,0,80.75,213.18,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
84,3,2,0.0,0,114.34,343.02,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
77,4,2,0.0,0,135.15,475.728,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
40,3,2,0.0,0,203.73,537.8471999999999,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
61,5,2,0.0,0,182.75,804.0999999999999,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
2,2,2,0.0,0,90.0,158.4,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
129,3,2,0.0,0,80.75,213.18,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
32,3,2,0.0,0,184.99,488.3736,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
53,3,2,0.0,0,149.4,394.41600000000005,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
55,5,2,0.0,0,150.45,661.9799999999999,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
61,3,2,0.0,0,121.5,320.76,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
61,3,2,0.0,0,121.5,320.76,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
61,3,2,0.0,0,126.9,335.016,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
100,2,2,0.0,0,98.1,137.33999999999997,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
124,3,2,0.0,0,117.1,309.144,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
51,6,2,0.0,0,132.6,700.128,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao
81,2,2,0.0,0,90.0,158.4,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
3,5,2,0.0,0,96.8,484.0,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
5,1,2,0.0,0,68.53,68.53,0,0,1,0,0,City Hotel,False,0,Khách chi tiêu thấp
3,5,2,0.0,0,121.0,605.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
54,4,2,0.0,0,150.45,529.584,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
84,4,2,0.0,0,187.85,661.232,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
104,3,2,0.0,0,126.9,335.016,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
104,3,2,0.0,0,159.3,420.552,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
49,4,2,0.0,0,126.9,446.68800000000005,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
12,1,2,0.0,0,93.0,81.84,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
0,1,2,0.0,0,65.14,65.14,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
81,2,2,0.0,0,90.0,158.4,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
0,1,2,0.0,0,74.14,74.14,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
45,5,2,0.0,0,168.3,740.5200000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
12,1,2,0.0,0,129.5,113.96,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
35,1,2,0.0,0,89.0,78.32000000000001,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
35,1,2,0.0,0,89.0,78.32000000000001,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
93,5,2,0.0,0,150.45,661.9799999999999,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
40,4,2,0.0,0,126.9,446.68800000000005,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
7,1,2,0.0,0,97.0,85.36,0,0,1,0,0,City Hotel,False,0,Khách chi tiêu thấp
7,1,2,0.0,0,78.8,78.8,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
14,2,2,0.0,0,98.1,172.65599999999998,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
7,1,2,0.0,0,97.0,85.36,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
3,1,2,0.0,0,71.2,71.2,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
66,3,2,0.0,0,108.11,285.4104,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
81,2,2,0.0,0,90.0,158.4,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
33,1,2,0.0,0,116.1,116.1,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
72,4,2,0.0,0,119.85,421.87199999999996,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
73,5,2,0.0,0,119.85,527.3399999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
104,2,2,0.0,0,91.44,160.9344,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
116,5,2,0.0,0,111.92,492.448,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
31,7,2,0.0,0,140.4,864.864,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
107,5,2,0.0,0,92.28,406.03200000000004,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
117,4,2,0.0,0,99.45,397.8,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
116,3,2,0.0,0,112.5,297.0,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
69,3,2,0.0,0,159.3,420.552,0,0,1,0,0,City Hotel,False,1,Khách chi tiêu trung bình
100,2,2,0.0,0,98.1,137.33999999999997,0,0,2,0,0,City Hotel,False,1,Khách chi tiêu trung bình
95,5,2,0.0,0,102.1,449.24,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao
81,2,2,0.0,0,45.0,79.2,0,0,0,0,0,City Hotel,False,0,Khách chi tiêu thấp
65,5,2,0.0,0,127.5,561.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao
