lead_time,total_nights,adults,children,babies,adr,room_price_total,booking_changes,days_in_waiting_list,total_of_special_requests,previous_cancellations,previous_bookings_not_canceled,hotel,is_repeated_guest,Cụm,Tên Cụm,Cụm_Chi_Tiết,Tên_Cụm_Chi_Tiết
156,8,2,0.0,0,106.89,752.5056,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
11,7,2,0.0,0,143.86,886.1776000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
111,7,2,0.0,0,159.3,981.288,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
155,7,2,0.0,0,105.52,650.0031999999999,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
79,4,2,0.0,0,159.3,560.736,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
166,4,2,0.0,0,103.7,365.024,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
115,7,2,0.0,0,144.13,887.8408000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
162,7,2,0.0,0,120.82,744.2511999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
38,6,2,0.0,0,177.3,936.144,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
180,7,2,0.0,0,95.13,586.0008,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
215,7,2,0.0,0,92.16,567.7056,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
119,8,2,0.0,0,72.25,508.64,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
44,4,2,0.0,0,152.1,535.3919999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
60,6,2,0.0,0,158.95,839.2560000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
69,6,2,0.0,0,135.9,717.552,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
183,5,2,0.0,0,187.5,656.25,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
199,7,2,0.0,0,127.62,786.1392,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
21,6,2,0.0,0,98.1,412.0199999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
112,7,2,0.0,0,98.1,604.2959999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
163,7,2,0.0,0,72.25,445.06,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
102,3,2,0.0,0,152.1,401.544,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
30,7,2,0.0,0,125.1,875.6999999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
217,4,2,0.0,0,80.5,225.4,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
219,2,2,0.0,0,139.2,194.88,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
120,6,2,0.0,0,53.4,224.28,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
120,6,2,0.0,0,178.2,748.4399999999998,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
193,4,2,0.0,0,99.45,350.064,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
138,5,2,0.0,0,141.3,621.72,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
138,5,2,0.0,0,122.4,538.5600000000001,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
210,7,2,0.0,0,72.25,445.06,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
210,7,2,0.0,0,67.42,415.3072,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
180,7,2,0.0,0,82.08,505.6128,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
70,5,2,0.0,0,135.9,597.96,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
14,5,2,0.0,0,104.17,458.348,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
19,5,2,0.0,0,149.0,655.6,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
157,3,2,0.0,0,156.9,414.216,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
210,7,2,0.0,0,72.25,445.06,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
176,5,2,0.0,0,77.89,342.716,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
197,7,2,0.0,0,82.45,507.892,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
175,7,2,0.0,0,100.66,620.0656,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
48,5,2,0.0,0,177.3,780.12,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
199,4,2,0.0,0,167.35,589.072,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
212,4,2,0.0,0,96.9,341.088,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
194,4,2,0.0,0,132.18,465.2736,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
212,7,2,0.0,0,63.11,441.77,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
121,5,2,0.0,0,139.5,613.8000000000001,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
121,5,2,0.0,0,120.6,530.64,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
132,4,2,0.0,0,132.18,465.2736,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
197,7,2,0.0,0,82.45,507.892,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
106,3,2,0.0,0,141.9,297.99,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
83,3,2,0.0,0,162.3,428.472,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
141,4,2,0.0,0,96.9,341.088,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
159,4,2,0.0,0,72.25,254.32,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
156,3,2,0.0,0,103.5,310.5,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
167,6,2,0.0,0,72.25,381.48,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
188,4,2,0.0,0,89.25,314.16,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
188,4,2,0.0,0,107.5,378.4,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
21,5,2,0.0,0,194.8,681.8,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
48,4,2,0.0,0,168.3,592.416,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
146,4,2,0.0,0,181.0,637.12,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
125,4,2,0.0,0,105.3,370.656,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
36,5,2,0.0,0,135.9,597.96,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
134,3,2,0.0,0,114.5,302.28000000000003,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
49,6,2,0.0,0,82.44,435.2832,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
195,7,2,0.0,0,112.2,691.152,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
168,4,2,0.0,0,99.87,351.54240000000004,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
136,4,2,0.0,0,116.73,410.8896,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
153,5,2,0.0,0,114.75,504.9,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
85,6,2,0.0,0,98.1,412.0199999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
156,4,2,0.0,0,134.58,376.824,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
34,4,2,0.0,0,168.3,592.416,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
198,3,2,0.0,0,137.7,363.528,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
148,4,2,0.0,0,127.8,449.856,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
160,3,2,0.0,0,114.5,302.28000000000003,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
85,6,2,0.0,0,201.6,846.7199999999998,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
0,7,2,0.0,0,86.7,534.072,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
37,5,2,0.0,0,125.1,625.5,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
139,6,2,0.0,0,139.2,734.976,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
160,3,2,0.0,0,146.7,387.288,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
14,6,2,0.0,0,155.83,822.7824,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
115,6,2,0.0,0,165.3,872.784,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
125,4,2,0.0,0,103.05,362.736,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
13,5,2,0.0,0,110.4,552.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
214,8,2,0.0,0,100.51,707.5904,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
141,4,2,0.0,0,135.45,476.78399999999993,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
141,4,2,0.0,0,135.45,476.78399999999993,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
178,3,2,0.0,0,143.7,379.368,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
205,4,2,0.0,0,89.25,357.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
209,5,2,0.0,0,90.95,400.18,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
125,5,2,0.0,0,117.0,514.8,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
159,7,2,0.0,0,147.25,721.5249999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
224,5,2,0.0,0,90.95,400.18,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
157,5,2,0.0,0,75.27,331.188,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
178,4,2,0.0,0,106.0,373.12,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
0,4,2,0.0,0,142.92,503.07839999999993,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
142,5,2,0.0,0,95.79,421.47600000000006,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
142,5,2,0.0,0,95.79,421.47600000000006,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
172,3,2,0.0,0,102.3,270.072,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
47,6,2,0.0,0,129.99,686.3472,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
48,4,2,0.0,0,122.22,430.2144,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
213,5,2,0.0,0,106.75,469.7,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
190,4,2,0.0,0,109.25,384.56,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
189,7,2,0.0,0,109.77,676.1831999999999,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
146,7,2,0.0,0,116.23,715.9768,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
10,5,2,0.0,0,160.16,704.704,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
37,5,2,0.0,0,105.33,526.65,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
137,7,2,0.0,0,102.73,632.8168000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
126,3,2,0.0,0,121.13,319.7832,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
211,5,2,0.0,0,121.55,534.8199999999999,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
207,4,2,0.0,0,99.45,350.064,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
43,5,2,0.0,0,152.1,669.2399999999999,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
215,7,2,0.0,0,99.45,612.6120000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
177,4,2,0.0,0,82.88,331.52,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
40,5,2,0.0,0,149.4,657.36,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
178,4,2,0.0,0,93.08,327.6416,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
135,6,2,0.0,0,72.42,382.3776,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
85,6,2,0.0,0,165.3,872.784,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
200,4,2,0.0,0,187.5,525.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
42,5,2,0.0,0,168.3,740.5200000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
192,3,2,0.0,0,100.0,264.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
175,4,2,0.0,0,123.68,435.3536,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
178,3,2,0.0,0,96.3,254.232,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
197,3,2,0.0,0,112.0,295.68,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
115,5,2,0.0,0,131.4,578.1600000000001,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
48,4,2,0.0,0,168.3,592.416,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
181,5,2,0.0,0,162.15,567.525,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
192,3,2,0.0,0,100.0,264.0,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
177,4,2,0.0,0,82.88,331.52,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
177,4,2,0.0,0,93.08,327.6416,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
205,8,2,0.0,0,92.01,647.7504,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
172,3,2,0.0,0,109.8,289.872,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
110,7,2,0.0,0,205.38,1265.1408,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
8,6,2,0.0,0,99.46,525.1487999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
131,4,2,0.0,0,128.7,453.024,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
53,4,2,0.0,0,161.78,569.4656,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
230,4,2,0.0,0,158.95,559.504,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
100,4,2,0.0,0,150.3,529.056,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
30,6,2,0.0,0,179.25,752.8499999999999,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
47,6,2,0.0,0,163.95,865.656,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
144,6,2,0.0,0,112.8,595.584,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
143,4,2,0.0,0,112.45,314.86,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
122,8,2,0.0,0,81.26,572.0704000000001,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
122,8,2,0.0,0,105.9,745.5360000000001,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
122,8,2,0.0,0,72.26,508.7104000000001,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
156,5,2,0.0,0,87.3,436.5,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
213,6,2,0.0,0,123.25,517.65,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
115,7,2,0.0,0,82.45,507.892,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
155,7,2,0.0,0,96.12,592.0992,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
142,7,2,0.0,0,68.8,481.6,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
196,5,2,0.0,0,97.75,430.1,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
213,3,2,0.0,0,127.5,336.6,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
211,4,2,0.0,0,90.95,320.144,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
139,7,2,0.0,0,107.87,664.4792,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
224,7,2,0.0,0,90.95,560.252,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
170,5,2,0.0,0,103.7,456.28,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
193,4,2,0.0,0,95.2,335.104,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
152,7,2,0.0,0,98.87,609.0392,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
42,9,2,0.0,0,162.5,1287.0,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
167,9,2,0.0,0,96.9,767.4480000000001,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
41,4,2,0.0,0,157.28,553.6256,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
88,7,2,0.0,0,152.87,941.6792,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
197,7,2,0.0,0,97.02,597.6432,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
48,5,2,0.0,0,184.26,810.7439999999999,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
197,7,2,0.0,0,112.32,691.8912,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
185,5,2,0.0,0,84.82,373.208,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
188,5,2,0.0,0,84.82,373.208,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
42,5,2,0.0,0,140.58,618.552,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
100,4,2,0.0,0,150.3,529.056,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
31,7,2,0.0,0,129.6,798.336,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,1,Luxury / Premium
231,7,2,0.0,0,96.9,596.904,0,0,2,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
192,5,2,0.0,0,126.65,557.2600000000001,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
158,5,2,0.0,0,90.95,400.18,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
198,5,2,0.0,0,72.25,317.9,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
153,4,2,0.0,0,96.3,338.976,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
65,4,2,0.0,0,134.0,471.68,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
179,4,2,0.0,0,82.18,289.27360000000004,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
224,8,2,0.0,0,72.76,512.2304,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
40,3,2,0.0,0,153.6,405.504,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
207,10,2,0.0,0,72.25,635.8,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
139,7,2,0.0,0,98.87,609.0392,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
2,7,2,0.0,0,86.28,603.96,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
158,5,2,0.0,0,90.95,400.18,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,2,Đi công tác / Gia đình / Tiêu chuẩn
179,4,2,0.0,0,82.18,289.27360000000004,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
186,4,2,0.0,0,106.25,374.0,0,0,1,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
186,4,2,0.0,0,167.66,590.1632,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
186,4,2,0.0,0,83.83,295.0816,0,0,0,0,0,City Hotel,False,2,Khách chi tiêu cao,0,Nhu cầu cao / Kỳ vọng cao
